,InscricaoImobiliaria,Ano,lon,lat
2009075,33468588,2020,-43.26001777099998,-22.83930026899998
2009076,33468604,2020,-43.63681662799996,-22.98864979899997
2019374,33467333,2020,-43.43806452399997,-22.86678809099993
2021451,32451650,2020,-43.35132923399993,-23.00764866499998
2023240,33478074,2021,-43.46447848899993,-22.99090298099998
2042153,33746025,2021,-43.51497967899996,-22.87399856499997
2042299,33746017,2021,-43.51497967899996,-22.87399856499997
2050888,34056481,2020,-43.31699015399994,-22.82361115299994
2050889,34056515,2020,-43.31699015399994,-22.82361115299994
2050890,34056580,2020,-43.31699015399994,-22.82361115299994
2050936,34055129,2020,-43.31699015399994,-22.82361115299994
2050937,34055558,2020,-43.31699015399994,-22.82361115299994
2050938,34055574,2020,-43.31699015399994,-22.82361115299994
2050939,34055590,2020,-43.31699015399994,-22.82361115299994
2050940,34055681,2020,-43.31699015399994,-22.82361115299994
2050941,34055731,2020,-43.31699015399994,-22.82361115299994
2050942,34055756,2020,-43.31699015399994,-22.82361115299994
2050943,34055772,2020,-43.31699015399994,-22.82361115299994
2050944,34056101,2020,-43.31699015399994,-22.82361115299994
2051008,34054924,2020,-43.31699015399994,-22.82361115299994
2051009,34055111,2020,-43.31699015399994,-22.82361115299994
2051010,34055228,2020,-43.31699015399994,-22.82361115299994
2051011,34055244,2020,-43.31699015399994,-22.82361115299994
2051012,34055293,2020,-43.31699015399994,-22.82361115299994
2051013,34055392,2020,-43.31699015399994,-22.82361115299994
2051014,34055426,2020,-43.31699015399994,-22.82361115299994
2051015,34055459,2020,-43.31699015399994,-22.82361115299994
2051016,34055913,2020,-43.31699015399994,-22.82361115299994
2051017,34055012,2020,-43.31699015399994,-22.82361115299994
2051018,34055053,2020,-43.31699015399994,-22.82361115299994
2051019,34055103,2020,-43.31699015399994,-22.82361115299994
2051020,34055491,2020,-43.31699015399994,-22.82361115299994
2051021,34055707,2020,-43.31699015399994,-22.82361115299994
2051022,34055764,2020,-43.31699015399994,-22.82361115299994
2051023,34055780,2020,-43.31699015399994,-22.82361115299994
2051024,34055798,2020,-43.31699015399994,-22.82361115299994
2051025,34056093,2020,-43.31699015399994,-22.82361115299994
2051035,34055038,2020,-43.31699015399994,-22.82361115299994
2051036,34055079,2020,-43.31699015399994,-22.82361115299994
2051037,34055095,2020,-43.31699015399994,-22.82361115299994
2051038,34055624,2020,-43.31699015399994,-22.82361115299994
2051039,34055806,2020,-43.31699015399994,-22.82361115299994
2051040,34055947,2020,-43.31699015399994,-22.82361115299994
2051041,34056051,2020,-43.31699015399994,-22.82361115299994
2051042,34056192,2020,-43.31699015399994,-22.82361115299994
2051043,34056226,2020,-43.31699015399994,-22.82361115299994
2053841,33914409,2020,-43.35315866799994,-22.89320540999995
2053856,33914342,2020,-43.35315866799994,-22.89320540999995
2053857,33914375,2020,-43.35315866799994,-22.89320540999995
2053952,33914326,2020,-43.35315866799994,-22.89320540999995
2054058,33914334,2020,-43.35315866799994,-22.89320540999995
2054201,34052944,2020,-43.28667114499996,-22.88867641199994
2054202,34052977,2020,-43.28667114499996,-22.88867641199994
2054203,34053181,2020,-43.28667114499996,-22.88867641199994
2054204,34053264,2020,-43.28667114499996,-22.88867641199994
2054319,34053009,2020,-43.28667114499996,-22.88867641199994
2054320,34053025,2020,-43.28667114499996,-22.88867641199994
2054321,34053116,2020,-43.28667114499996,-22.88867641199994
2054322,34053157,2020,-43.28667114499996,-22.88867641199994
2054323,34053173,2020,-43.28667114499996,-22.88867641199994
2055898,34058644,2020,-43.31699015399994,-22.82361115299994
2055899,34058677,2020,-43.31699015399994,-22.82361115299994
2055900,34058727,2020,-43.31699015399994,-22.82361115299994
2055901,34058826,2020,-43.31699015399994,-22.82361115299994
2055902,34059212,2020,-43.31699015399994,-22.82361115299994
2055905,34059295,2020,-43.37541298999997,-22.92846546699997
2055906,34059311,2020,-43.37541298999997,-22.92846546699997
2055990,33918459,2020,-43.56482356799995,-22.89713623699993
2056024,34058909,2020,-43.31699015399994,-22.82361115299994
2056025,34058925,2020,-43.31699015399994,-22.82361115299994
2056026,34059048,2020,-43.31699015399994,-22.82361115299994
2056027,34059139,2020,-43.31699015399994,-22.82361115299994
2056028,34059477,2020,-43.37541298999997,-22.92846546699997
2056029,34059493,2020,-43.37541298999997,-22.92846546699997
2056088,34057810,2020,-43.31699015399994,-22.82361115299994
2056089,34058057,2020,-43.31699015399994,-22.82361115299994
2056090,34058412,2020,-43.31699015399994,-22.82361115299994
2056091,34058495,2020,-43.31699015399994,-22.82361115299994
2056092,34058578,2020,-43.31699015399994,-22.82361115299994
2056093,34058628,2020,-43.31699015399994,-22.82361115299994
2056094,34059030,2020,-43.31699015399994,-22.82361115299994
2056095,34059147,2020,-43.31699015399994,-22.82361115299994
2056096,34059196,2020,-43.31699015399994,-22.82361115299994
2057542,34060145,2020,-43.31398078099994,-22.87280117399996
2057543,34060152,2020,-43.31398078099994,-22.87280117399996
2057544,34060236,2020,-43.31398078099994,-22.87280117399996
2057545,34060293,2020,-43.31398078099994,-22.87280117399996
2057546,34060343,2020,-43.31398078099994,-22.87280117399996
2057547,34060418,2020,-43.31398078099994,-22.87280117399996
2057548,34060772,2020,-43.31398078099994,-22.87280117399996
2057549,34060897,2020,-43.31398078099994,-22.87280117399996
2057550,34060913,2020,-43.31398078099994,-22.87280117399996
2057687,34059816,2020,-43.31398078099994,-22.87280117399996
2057688,34060111,2020,-43.31398078099994,-22.87280117399996
2057689,34060202,2020,-43.31398078099994,-22.87280117399996
2057690,34060277,2020,-43.31398078099994,-22.87280117399996
2057691,34060327,2020,-43.31398078099994,-22.87280117399996
2057692,34060806,2020,-43.31398078099994,-22.87280117399996
2057693,34060822,2020,-43.31398078099994,-22.87280117399996
2057694,34060863,2020,-43.31398078099994,-22.87280117399996
2057695,34060970,2020,-43.31398078099994,-22.87280117399996
2057696,34060442,2020,-43.31398078099994,-22.87280117399996
2057697,34060459,2020,-43.31398078099994,-22.87280117399996
2057698,34060558,2020,-43.31398078099994,-22.87280117399996
2057699,34060608,2020,-43.31398078099994,-22.87280117399996
2057700,34060673,2020,-43.31398078099994,-22.87280117399996
2057701,34060756,2020,-43.31398078099994,-22.87280117399996
2057702,34061010,2020,-43.31398078099994,-22.87280117399996
2057703,34061044,2020,-43.31398078099994,-22.87280117399996
2057704,34061143,2020,-43.31398078099994,-22.87280117399996
2058915,33911421,2020,-43.54257582199995,-22.87729359199994
2061798,33907544,2020,-43.40424646699995,-22.99546822699995
2061799,33907551,2020,-43.40424646699995,-22.99546822699995
2062515,34248195,2021,-43.26352032299997,-22.90045397199998
2062516,34248633,2021,-43.26352032299997,-22.90045397199998
2062517,34248732,2021,-43.26352032299997,-22.90045397199998
2062518,34248765,2021,-43.26352032299997,-22.90045397199998
2062519,34248781,2021,-43.26352032299997,-22.90045397199998
2062520,34248864,2021,-43.26352032299997,-22.90045397199998
2062557,34062620,2020,-43.28396825099998,-22.88766258799996
2062558,34062687,2020,-43.28396825099998,-22.88766258799996
2062559,34062703,2020,-43.28396825099998,-22.88766258799996
2062560,34063040,2020,-43.28396825099998,-22.88766258799996
2062561,34063073,2020,-43.28396825099998,-22.88766258799996
2062562,34063156,2020,-43.28396825099998,-22.88766258799996
2062563,34063222,2020,-43.28396825099998,-22.88766258799996
2062564,34063743,2020,-43.28396825099998,-22.88766258799996
2062565,34063776,2020,-43.28396825099998,-22.88766258799996
2062656,34063537,2020,-43.28396825099998,-22.88766258799996
2062657,34063578,2020,-43.28396825099998,-22.88766258799996
2062658,34063669,2020,-43.28396825099998,-22.88766258799996
2062659,34064030,2020,-43.28396825099998,-22.88766258799996
2062660,34064055,2020,-43.28396825099998,-22.88766258799996
2062661,34064071,2020,-43.28396825099998,-22.88766258799996
2062662,34064089,2020,-43.28396825099998,-22.88766258799996
2062663,34064105,2020,-43.28396825099998,-22.88766258799996
2062664,34064121,2020,-43.28396825099998,-22.88766258799996
2062974,33911462,2020,-43.56434024999993,-22.86871567299994
2063999,33914318,2020,-43.35315866799994,-22.89320540999995
2064000,33914359,2020,-43.35315866799994,-22.89320540999995
2064012,33914391,2020,-43.35315866799994,-22.89320540999995
2064013,33914425,2020,-43.35315866799994,-22.89320540999995
2064014,33914441,2020,-43.35315866799994,-22.89320540999995
2064143,33914433,2020,-43.35315866799994,-22.89320540999995
2064468,33914367,2020,-43.35315866799994,-22.89320540999995
2065581,33911413,2020,-43.54257582199995,-22.87729359199994
2065877,33911454,2020,-43.56434024999993,-22.86871567299994
2065983,34249359,2021,-43.26352032299997,-22.90045397199998
2065984,34249391,2021,-43.26352032299997,-22.90045397199998
2065985,34249409,2021,-43.26352032299997,-22.90045397199998
2065986,34249425,2021,-43.26352032299997,-22.90045397199998
2065987,34249458,2021,-43.26352032299997,-22.90045397199998
2065988,34249490,2021,-43.26352032299997,-22.90045397199998
2065989,34249524,2021,-43.26352032299997,-22.90045397199998
2065990,34249540,2021,-43.26352032299997,-22.90045397199998
2065991,34249995,2021,-43.26352032299997,-22.90045397199998
2066028,34249755,2021,-43.26352032299997,-22.90045397199998
2066029,34249789,2021,-43.26352032299997,-22.90045397199998
2066030,34249805,2021,-43.26352032299997,-22.90045397199998
2066031,34249821,2021,-43.26352032299997,-22.90045397199998
2066032,34249839,2021,-43.26352032299997,-22.90045397199998
2066033,34249912,2021,-43.26352032299997,-22.90045397199998
2066034,34250241,2021,-43.26352032299997,-22.90045397199998
2066035,34250266,2021,-43.26352032299997,-22.90045397199998
2066036,34250282,2021,-43.26352032299997,-22.90045397199998
2066037,34248666,2021,-43.26352032299997,-22.90045397199998
2066038,34248682,2021,-43.26352032299997,-22.90045397199998
2066039,34248716,2021,-43.26352032299997,-22.90045397199998
2066040,34248799,2021,-43.26352032299997,-22.90045397199998
2066041,34248815,2021,-43.26352032299997,-22.90045397199998
2066042,34248831,2021,-43.26352032299997,-22.90045397199998
2066043,34248914,2021,-43.26352032299997,-22.90045397199998
2066044,34248948,2021,-43.26352032299997,-22.90045397199998
2066045,34249201,2021,-43.26352032299997,-22.90045397199998
2066072,33926023,2020,-43.61739295499996,-22.90572873299993
2066110,34248336,2021,-43.26352032299997,-22.90045397199998
2066111,34248450,2021,-43.26352032299997,-22.90045397199998
2066112,34248518,2021,-43.26352032299997,-22.90045397199998
2066113,34248625,2021,-43.26352032299997,-22.90045397199998
2066114,34248963,2021,-43.26352032299997,-22.90045397199998
2066115,34249045,2021,-43.26352032299997,-22.90045397199998
2066116,34249102,2021,-43.26352032299997,-22.90045397199998
2066117,34249227,2021,-43.26352032299997,-22.90045397199998
2066118,34249631,2021,-43.26352032299997,-22.90045397199998
2067112,34061655,2020,-43.31398078099994,-22.87280117399996
2067113,34061689,2020,-43.31398078099994,-22.87280117399996
2067114,34061739,2020,-43.31398078099994,-22.87280117399996
2067115,34062034,2020,-43.62813791299993,-22.99439958099998
2067117,34062125,2020,-43.56122455199994,-22.87460853099998
2067118,34062141,2020,-43.28368926899998,-22.88736493099998
2067119,34062257,2020,-43.28368926899998,-22.88736493099998
2067120,34062307,2020,-43.28396825099998,-22.88766258799996
2067121,34062323,2020,-43.28396825099998,-22.88766258799996
2067131,34061267,2020,-43.31398078099994,-22.87280117399996
2067132,34061283,2020,-43.31398078099994,-22.87280117399996
2067133,34061333,2020,-43.31398078099994,-22.87280117399996
2067134,34061721,2020,-43.31398078099994,-22.87280117399996
2067135,34061754,2020,-43.31398078099994,-22.87280117399996
2067136,34061820,2020,-43.47161149599998,-23.02027265099997
2067137,34061853,2020,-43.47161149599998,-23.02027265099997
2067138,34062471,2020,-43.28396825099998,-22.88766258799996
2067139,34062505,2020,-43.28396825099998,-22.88766258799996
2067260,34060954,2020,-43.31398078099994,-22.87280117399996
2067261,34061374,2020,-43.31398078099994,-22.87280117399996
2067262,34061424,2020,-43.31398078099994,-22.87280117399996
2067263,34061440,2020,-43.31398078099994,-22.87280117399996
2067264,34061549,2020,-43.31398078099994,-22.87280117399996
2067265,34061556,2020,-43.31398078099994,-22.87280117399996
2067266,34061622,2020,-43.31398078099994,-22.87280117399996
2067267,34061697,2020,-43.31398078099994,-22.87280117399996
2067268,34062026,2020,-43.62813791299993,-22.99439958099998
2067287,34062612,2020,-43.28396825099998,-22.88766258799996
2067288,34062646,2020,-43.28396825099998,-22.88766258799996
2067289,34063081,2020,-43.28396825099998,-22.88766258799996
2067290,34063131,2020,-43.28396825099998,-22.88766258799996
2067291,34063180,2020,-43.28396825099998,-22.88766258799996
2067292,34063214,2020,-43.28396825099998,-22.88766258799996
2067293,34063263,2020,-43.28396825099998,-22.88766258799996
2067294,34063313,2020,-43.28396825099998,-22.88766258799996
2067295,34063347,2020,-43.28396825099998,-22.88766258799996
2067397,34061598,2020,-43.31398078099994,-22.87280117399996
2067398,34061648,2020,-43.31398078099994,-22.87280117399996
2067399,34061671,2020,-43.31398078099994,-22.87280117399996
2067400,34061705,2020,-43.31398078099994,-22.87280117399996
2067401,34062000,2020,-43.59502584599994,-22.99040379199994
2067404,34062166,2020,-43.28368926899998,-22.88736493099998
2067405,34062182,2020,-43.28368926899998,-22.88736493099998
2067406,34062273,2020,-43.28396825099998,-22.88766258799996
2067497,34062331,2020,-43.28396825099998,-22.88766258799996
2067498,34062364,2020,-43.28396825099998,-22.88766258799996
2067499,34062414,2020,-43.28396825099998,-22.88766258799996
2067500,34062430,2020,-43.28396825099998,-22.88766258799996
2067501,34062463,2020,-43.28396825099998,-22.88766258799996
2067502,34062562,2020,-43.28396825099998,-22.88766258799996
2067503,34062596,2020,-43.28396825099998,-22.88766258799996
2067504,34062679,2020,-43.28396825099998,-22.88766258799996
2067505,34062695,2020,-43.28396825099998,-22.88766258799996
2067609,34248260,2021,-43.26352032299997,-22.90045397199998
2067610,34248310,2021,-43.26352032299997,-22.90045397199998
2067611,34248344,2021,-43.26352032299997,-22.90045397199998
2067612,34248385,2021,-43.26352032299997,-22.90045397199998
2067613,34248476,2021,-43.26352032299997,-22.90045397199998
2067614,34248542,2021,-43.26352032299997,-22.90045397199998
2067615,34248955,2021,-43.26352032299997,-22.90045397199998
2067616,34248971,2021,-43.26352032299997,-22.90045397199998
2067677,34248302,2021,-43.26352032299997,-22.90045397199998
2067678,34248377,2021,-43.26352032299997,-22.90045397199998
2067679,34248393,2021,-43.26352032299997,-22.90045397199998
2067680,34248427,2021,-43.26352032299997,-22.90045397199998
2067688,34248245,2021,-43.26352032299997,-22.90045397199998
2067689,34248583,2021,-43.26352032299997,-22.90045397199998
2067701,34062190,2020,-43.28368926899998,-22.88736493099998
2067702,34062208,2020,-43.28368926899998,-22.88736493099998
2067703,34062281,2020,-43.28396825099998,-22.88766258799996
2067704,34062299,2020,-43.28396825099998,-22.88766258799996
2067705,34062760,2020,-43.28396825099998,-22.88766258799996
2067706,34062778,2020,-43.28396825099998,-22.88766258799996
